Product Id,SKU ID,Category,Brand,Vertical,Order Date,Fulfillment Type,Location Id,Gross Units,GMV,Cancellation Units,Cancellation Amount,Return Units,Return Amount,Final Units Sold,Final Sales Made
TNRG5EHBBNMGTV,301005,Grooming,Pure Care,Facewash,2024-04-17,FBF,malur_bts,6,4738,1,789,0,0,5,3949
LSQFH9X4PHGNHX,301005,Grooming,Korean Essence,FaceCreamAndGel,2024-04-12,FBF,gur_san_wh_nl_01nl,1,804,0,0,0,0,1,804
FCPGENY3TRMXFT,301005,Grooming,Korean Essence,Toner,2023-07-15,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,985,0,0,0,0,1,985
BSTF46864DSAXW,301005,Grooming,Glow Glisten,Facewash,2024-01-15,FBF,malur_bts,10,7932,1,794,0,0,9,7138
LSQFH9X4PHGNHX,TFSCOM,Grooming,Korean Essence,Facewash,2023-09-05,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,841,0,0,0,0,1,841
MSCFK7B5R4JMNP,301005,Grooming,Korean Essence,ComboAndKit,2023-07-25,FBF,malur_bts,6,4149,0,0,0,0,6,4149
FCPG6S9VGDMHGZ,301005,Grooming,Essential Glow,Facewash,2023-09-14,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,3,1191,0,0,0,0,3,1191
LSQFH9X4PHGNHX,301005,Grooming,Korean Essence,Toner,2023-07-23,FBF,gur_san_wh_nl_01nl,2,1535,0,0,0,0,2,1535
FCPGK23TZRJFHC,301005,Grooming,Glow Glisten,FacePack,2023-05-07,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,555,0,0,0,0,1,555
TNRG5EHBBNMGTV,TFSCOM,Grooming,Pure Care,Facewash,2024-05-03,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,841,0,0,0,0,1,841
FCWGZJSEF6CBCZ,301005,Grooming,Korean Essence,Sunscreen,2023-08-18,FBF,malur_bts,3,3009,0,0,0,0,3,3009
TNRFEV8EJ8NF3Y,301005,Grooming,Glow Glisten,FaceCreamAndGel,2024-01-12,FBF,malur_bts,2,1582,0,0,0,0,2,1582
FCPGK22NPBUVAX,301005,Grooming,Korean Essence,Toner,2023-05-12,FBF,ulub_bts,5,3845,2,1542,0,0,3,2303
SNRG6RN8ARHCKP,301005,Grooming,Korean Essence,Toner,2024-03-05,FBF,bhi_vas_wh_nl_01nl,2,1540,0,0,0,0,2,1540
ECMFEV8E4EGG2H,301005,Grooming,Korean Essence,FaceCreamAndGel,2023-09-16,FBF,gur_san_wh_nl_01nl,3,2702,1,899,0,0,2,1803
CNRG9YVQ2EFJAP,301005,Grooming,Pure Care,Toner,2024-03-29,FBF,bhi_vas_wh_nl_01nl,1,770,1,770,0,0,0,0
MSCFEV8EHDBZ3T,301005,Grooming,Glow Glisten,Facewash,2023-07-01,FBF,gur_san_wh_nl_01nl,2,1578,0,0,0,0,2,1578
SNRG6RZYFAKZXH,301005,Grooming,Korean Essence,FacePack,2023-08-27,FBF,malur_bts,5,2355,1,470,0,0,4,1885
MSCFHCF2EVWSGQ,301003,Grooming,Korean Essence,Facewash,2023-11-11,FBF,malur_bts,12,9518,2,1588,0,0,10,7930
BSTF46864DSAXW,301005,Grooming,Glow Glisten,FacePack,2024-05-23,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,2,910,0,0,0,0,2,910
FCPG6PCBCDZF5H,TFSCOM,Grooming,Korean Essence,FacePack,2024-05-24,FBF,ulub_bts,1,350,1,350,0,0,0,0
MSCFGG6FGXPGAD,301005,Grooming,Pure Care,FaceCreamAndGel,2023-09-02,FBF,bhi_vas_wh_nl_01nl,9,7223,0,0,0,0,9,7223
FCPGENY4QZDMZE,301005,Grooming,Pure Care,FaceCreamAndGel,2023-11-29,FBF,gur_san_wh_nl_01nl,8,6416,1,806,0,0,7,5610
FCPFAYHNSCAG3D,301005,Grooming,Glow Glisten,FaceCreamAndGel,2023-06-30,FBF,malur_bts,1,871,0,0,0,0,1,871
CBKGHHUPJWXZQZ,301005,Grooming,Korean Essence,FaceCreamAndGel,2023-09-10,FBF,gur_san_wh_nl_01nl,1,769,0,0,0,0,1,769
MSCGZJ9XAHCC7J,301005,Grooming,Pure Care,ComboAndKit,2023-10-08,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,939,1,939,0,0,0,0
MSCGZJ9XAHCC7J,301003,Grooming,Pure Care,FaceCreamAndGel,2023-06-19,FBF,ulub_bts,4,3176,0,0,0,0,4,3176
TNRFEV8EJ8NF3Y,301005,Grooming,Glow Glisten,Facewash,2024-03-22,FBF,bhi_vas_wh_nl_01nl,1,794,0,0,0,0,1,794
CNRG9PSTGWCHZ6,301005,Grooming,Glow Glisten,Facewash,2023-10-22,FBF,gur_san_wh_nl_01nl,4,1765,0,0,0,0,4,1765
CNRG6PYZZ27WWF,301002,Grooming,Korean Essence,Sunscreen,2023-06-26,FBF,malur_bts,1,1006,1,1006,0,0,0,0
FCPGENY4MY2WHF,301005,Grooming,Essential Glow,Toner,2024-03-10,FBF,malur_bts,9,6881,1,770,0,0,8,6111
LSQFH9X4PHGNHX,301005,Grooming,Korean Essence,Facewash,2023-12-17,FBF,bhi_vas_wh_nl_01nl,2,1578,0,0,0,0,2,1578
CNRF457W8PSGQZ,301002,Grooming,Korean Essence,FaceCreamAndGel,2023-07-05,FBF,malur_bts,1,804,0,0,0,0,1,804
MSCGZJ9XAHCC7J,301005,Grooming,Pure Care,FaceCreamAndGel,2023-08-01,FBF,malur_bts,3,2397,1,799,0,0,2,1598
BSTF46864DSAXW,301005,Grooming,Glow Glisten,Toner,2024-01-01,FBF,malur_bts,2,1537,0,0,0,0,2,1537
MSCFGG6FGXPGAD,301005,Grooming,Pure Care,FaceCreamAndGel,2023-07-07,FBF,ulub_bts,5,4495,0,0,0,0,5,4495
FCTF85QYX7B3SG,301005,Grooming,Korean Essence,Facewash,2023-09-26,FBF,gur_san_wh_nl_01nl,2,885,0,0,0,0,2,885
CNRGM7F3WQCUSP,301005,Grooming,Glow Glisten,Lipstain,2023-12-07,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,3,1497,0,0,0,0,3,1497
CBKGKPKNGRVQXG,301005,Grooming,Korean Essence,FacePack,2024-01-25,FBF,gur_san_wh_nl_01nl,1,350,0,0,0,0,1,350
ECMFEV8E4EGG2H,301005,Grooming,Korean Essence,Toner,2024-03-08,FBF,bhi_vas_wh_nl_01nl,3,2305,2,1535,0,0,1,770
CNRGK5GYKRBPCN,301005,Grooming,Pure Care,SkinTreatment,2023-06-02,FBF,malur_bts,6,2489,0,0,0,0,6,2489
CNRG6PYZZ27WWF,301005,Grooming,Korean Essence,FacePack,2024-03-02,FBF,ulub_bts,6,2860,2,980,0,0,4,1880
LSQFH9X4PHGNHX,301005,Grooming,Korean Essence,Facewash,2023-09-23,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,21,8281,4,1591,0,0,17,6690
CBKGUHMEPQPUJX,301003,Grooming,Korean Essence,SkinTreatment,2024-01-21,FBF,malur_bts,1,397,0,0,0,0,1,397
BSTF46864DSAXW,301005,Grooming,Glow Glisten,Facewash,2023-08-11,FBF,malur_bts,3,2377,0,0,0,0,3,2377
FCWGZJSEF6CBCZ,301005,Grooming,Korean Essence,FacePack,2024-04-25,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,2,1110,0,0,0,0,2,1110
BSTGZJRSJH2KRR,301005,Grooming,Korean Essence,Facewash,2023-12-27,FBF,ulub_bts,6,4744,1,794,0,0,5,3950
CNRG9YVQ2EFJAP,301002,Grooming,Pure Care,Toner,2024-02-08,FBF,ulub_bts,3,2300,0,0,0,0,3,2300
FCPG6PCBCDZF5H,301003,Grooming,Korean Essence,Facewash,2023-09-16,FBF,ulub_bts,1,793,0,0,0,0,1,793
SNRG6RZYFAKZXH,301005,Grooming,Korean Essence,ComboAndKit,2024-01-12,FBF,gur_san_wh_nl_01nl,1,719,0,0,0,0,1,719
BSTF4686BGAYCA,301005,Grooming,Pure Care,FaceCreamAndGel,2024-01-25,FBF,ulub_bts,5,4011,0,0,0,0,5,4011
MSCFHCF2EVWSGQ,301005,Grooming,Korean Essence,FaceCreamAndGel,2023-06-06,FBF,ulub_bts,2,1808,1,904,0,0,1,904
FCTF85QYX7B3SG,301002,Grooming,Korean Essence,FaceCreamAndGel,2023-09-04,FBF,malur_bts,1,906,1,906,0,0,0,0
CNRGK5GYKRBPCN,301005,Grooming,Pure Care,Facewash,2024-01-27,FBF,malur_bts,4,1859,0,0,0,0,4,1859
CNRG9YVQ2EFJAP,301005,Grooming,Pure Care,FaceCreamAndGel,2024-04-07,FBF,gur_san_wh_nl_01nl,2,1603,0,0,0,0,2,1603
CBKGHHUPJWXZQZ,301005,Grooming,Korean Essence,Facewash,2024-01-31,FBF,malur_bts,42,19647,3,1416,0,0,39,18231
BSTF4686BGAYCA,301001,Grooming,Pure Care,FacePack,2024-01-15,FBF,malur_bts,2,945,0,0,0,0,2,945
CNRGM7F3WQCUSP,301005,Grooming,Glow Glisten,FaceCreamAndGel,2024-02-02,FBF,ulub_bts,8,6612,1,834,0,0,7,5778
CBKGUSXGVEDS79,301005,Grooming,Glow Glisten,Facewash,2024-03-09,FBF,malur_bts,29,9935,5,1711,0,0,24,8224
CBKGKPKNGRVQXG,301005,Grooming,Korean Essence,Toner,2023-05-07,FBF,bhi_vas_wh_nl_01nl,1,768,0,0,0,0,1,768
FCTF85QYX7B3SG,301000,Grooming,Korean Essence,Toner,2023-10-11,FBF,ulub_bts,1,1592,0,0,0,0,1,1592
CNRG6PYZZ27WWF,301005,Grooming,Korean Essence,FaceCreamAndGel,2024-02-11,FBF,ulub_bts,3,2889,1,995,0,0,2,1894
BSTF4686BGAYCA,301001,Grooming,Pure Care,Facewash,2023-12-05,FBF,bhi_vas_wh_nl_01nl,2,1583,1,794,0,0,1,789
FCWGSUVATDETNT,301002,Grooming,Korean Essence,FaceCreamAndGel,2023-08-18,FBF,malur_bts,1,799,0,0,0,0,1,799
CBKGHHUPJWXZQZ,301005,Grooming,Korean Essence,Toner,2024-01-26,FBF,gur_san_wh_nl_01nl,1,770,0,0,0,0,1,770
FCWGZJSGSS4M5G,301000,Grooming,Korean Essence,FaceCreamAndGel,2024-03-17,FBF,gur_san_wh_nl_01nl,4,3301,0,0,0,0,4,3301
CBKGHHUPJWXZQZ,301005,Grooming,Korean Essence,FaceCreamAndGel,2023-12-04,FBF,malur_bts,2,1598,1,799,0,0,1,799
CNRG9PSTGWCHZ6,301005,Grooming,Glow Glisten,FaceCreamAndGel,2024-05-26,FBF,ulub_bts,3,2407,0,0,0,0,3,2407
BSTF4686BGAYCA,301005,Grooming,Pure Care,FaceCreamAndGel,2023-11-15,FBF,bhi_vas_wh_nl_01nl,1,788,0,0,0,0,1,788
MSCFEV8EHDBZ3T,301002,Grooming,Glow Glisten,Facewash,2023-11-18,FBF,ulub_bts,10,4761,2,942,0,0,8,3819
FCPGENY4QZDMZE,301001,Grooming,Pure Care,Toner,2023-06-19,FBF,malur_bts,6,4596,3,2301,1,765,2,1530
FCPG6S9VGDMHGZ,301005,Grooming,Essential Glow,Facewash,2024-01-02,FBF,gur_san_wh_nl_01nl,3,1330,0,0,0,0,3,1330
FCPGK23TZRJFHC,301005,Grooming,Glow Glisten,SkinTreatment,2023-10-21,FBF,malur_bts,3,1292,0,0,0,0,3,1292
MSCFEV8E7HN4SZ,301005,Grooming,Korean Essence,Facewash,2023-08-23,FBF,ulub_bts,2,1588,0,0,0,0,2,1588
TNRFEV8FYNRFZJ,301005,Grooming,Essential Glow,Facewash,2023-11-01,FBF,malur_bts,49,16695,5,1718,0,0,44,14977
LSQFH9X4BAHZZW,301005,Grooming,Korean Essence,FacePack,2023-09-01,FBF,ulub_bts,1,430,0,0,0,0,1,430
TNRFEV8FYNRFZJ,301001,Grooming,Essential Glow,Toner,2023-12-15,FBF,gur_san_wh_nl_01nl,1,770,0,0,0,0,1,770
MSCG7UHRBS3WVJ,301005,Grooming,Korean Essence,SkinTreatment,2023-11-03,FBF,ulub_bts,4,1735,0,0,0,0,4,1735
CNRGK5GYKRBPCN,301005,Grooming,Pure Care,Toner,2023-11-21,FBF,bhi_vas_wh_nl_01nl,1,765,0,0,0,0,1,765
CNRGM7F3WQCUSP,301005,Grooming,Glow Glisten,Facewash,2023-11-16,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,841,1,841,0,0,0,0
FCWGZJSGSS4M5G,301000,Grooming,Korean Essence,Toner,2023-09-19,FBF,malur_bts,7,5365,1,770,1,765,5,3830
MSCG7UHRBS3WVJ,TFSCOM,Grooming,Korean Essence,FaceCreamAndGel,2024-04-04,FBF,gur_san_wh_nl_01nl,3,2407,0,0,0,0,3,2407
FCPG6S9VGDMHGZ,301005,Grooming,Essential Glow,FaceCreamAndGel,2024-02-16,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,1729,1,1729,0,0,0,0
FCPGENY3TRMXFT,301000,Grooming,Korean Essence,Facewash,2023-07-03,FBF,bhi_vas_wh_nl_01nl,2,688,1,344,0,0,1,344
MSCFEV8EGHRK3R,301000,Grooming,Korean Essence,FacePack,2024-02-10,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,8,4404,0,0,0,0,8,4404
MSCFHCF2EVWSGQ,301005,Grooming,Korean Essence,FaceCreamAndGel,2024-03-27,FBF,gur_san_wh_nl_01nl,1,990,0,0,0,0,1,990
CNRGM7F3WQCUSP,301001,Grooming,Glow Glisten,FacePack,2024-05-28,FBF,ulub_bts,8,4039,0,0,0,0,8,4039
CNRGK5GYKRBPCN,301005,Grooming,Pure Care,Facewash,2023-05-22,FBF,malur_bts,21,11808,2,1128,0,0,19,10680
FCWGZJSEF6CBCZ,301005,Grooming,Korean Essence,FaceCreamAndGel,2023-07-17,FBF,gur_san_wh_nl_01nl,3,2402,0,0,0,0,3,2402
LSQFH9X4PHGNHX,301005,Grooming,Korean Essence,FaceCreamAndGel,2023-08-07,FBF,ulub_bts,7,5838,4,3336,0,0,3,2502
MSCFEV8E7HN4SZ,301000,Grooming,Korean Essence,FacePack,2023-08-14,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,3,1655,1,555,0,0,2,1100
CNRG9PSTGWCHZ6,301005,Grooming,Glow Glisten,Facewash,2023-11-28,FBF,ulub_bts,27,9198,7,2401,0,0,20,6797
FCPGENY4QZDMZE,301001,Grooming,Pure Care,Facewash,2023-08-28,FBF,gur_san_wh_nl_01nl,2,885,1,445,0,0,1,440
BSTF4686BGAYCA,301005,Grooming,Pure Care,Facewash,2023-10-21,FBF,malur_bts,35,11863,4,1376,1,344,30,10143
CNRG9YVQ2EFJAP,301001,Grooming,Pure Care,SkinTreatment,2023-09-06,FBF,malur_bts,4,1726,0,0,0,0,4,1726
MSCFHCF2EVWSGQ,301000,Grooming,Korean Essence,Facewash,2024-03-03,FBF,ulub_bts,9,5054,1,565,0,0,8,4489
LSQFH9X4HVS2GN,301005,Grooming,Korean Essence,FaceCreamAndGel,2023-07-07,FBF,malur_bts,2,1900,1,996,0,0,1,904
CNRG988K8WNZQE,301000,Grooming,Korean Essence,FacePack,2024-03-17,FBF,ulub_bts,1,352,0,0,0,0,1,352
CBKGKPKNGRVQXG,301000,Grooming,Korean Essence,Toner,2023-10-23,FBF,gur_san_wh_nl_01nl,1,770,0,0,0,0,1,770
FCPGENY4MY2WHF,301001,Grooming,Essential Glow,FaceCreamAndGel,2023-05-22,FBF,gur_san_wh_nl_01nl,2,1533,0,0,0,0,2,1533
CNRG9YVQ2EFJAP,301005,Grooming,Pure Care,FaceCreamAndGel,2024-05-06,FBF,ulub_bts,1,1665,0,0,0,0,1,1665
CNRGK5GYKRBPCN,301001,Grooming,Pure Care,FacePack,2024-03-31,FBF,malur_bts,9,4494,2,1000,0,0,7,3494
TNRG5EHBBNMGTV,301005,Grooming,Pure Care,Lipstain,2024-01-17,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,524,0,0,0,0,1,524
SNRG6RQMXHDFTX,301005,Grooming,Korean Essence,Facewash,2023-09-15,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,750,0,0,1,750,0,0
MSCFK7B5R4JMNP,301001,Grooming,Korean Essence,Facewash,2023-08-24,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,749,0,0,0,0,1,749
ECMFEV8E4EGG2H,301002,Grooming,Korean Essence,FaceCreamAndGel,2023-10-30,FBF,malur_bts,1,1445,0,0,0,0,1,1445
BSTF4686BGAYCA,301005,Grooming,Pure Care,Facewash,2023-12-24,FBF,malur_bts,4,3171,0,0,0,0,4,3171
MSCFEV8E7HN4SZ,301005,Grooming,Korean Essence,Facewash,2023-07-12,FBF,bhi_vas_wh_nl_01nl,2,1125,0,0,0,0,2,1125
FCPGENY3TRMXFT,301005,Grooming,Korean Essence,Toner,2023-10-07,FBF,gur_san_wh_nl_01nl,4,3080,0,0,0,0,4,3080
TNRG5EHBBNMGTV,301001,Grooming,Pure Care,FacePack,2024-03-11,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,9,4964,3,1664,0,0,6,3300
FCPGENY4QZDMZE,301001,Grooming,Pure Care,Facewash,2024-02-20,FBF,gur_san_wh_nl_01nl,3,2372,0,0,0,0,3,2372
CNRGM7F3WQCUSP,301005,Grooming,Glow Glisten,FacePack,2023-07-25,FBF,malur_bts,2,1009,0,0,0,0,2,1009
FCWGZJSGSS4M5G,301000,Grooming,Korean Essence,ComboAndKit,2023-05-10,FBF,malur_bts,5,4108,1,825,0,0,4,3283
FCPGENY4MY2WHF,301001,Grooming,Essential Glow,Lipstain,2024-05-16,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,564,0,0,0,0,1,564
CNRGM7F3WQCUSP,301005,Grooming,Glow Glisten,Lipstain,2023-10-11,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,504,1,504,0,0,0,0
FCPFAYHNSCAG3D,301005,Grooming,Glow Glisten,FacePack,2023-11-09,FBF,malur_bts,2,913,0,0,0,0,2,913
FCWGSUVATDETNT,301005,Grooming,Korean Essence,Facewash,2023-05-13,FBF,ulub_bts,1,339,0,0,0,0,1,339
BSTGZJRSJH2KRR,301005,Grooming,Korean Essence,Facewash,2023-06-26,FBF,malur_bts,60,20448,12,4094,2,688,46,15666
CNRG9YVQ2EFJAP,301000,Grooming,Pure Care,Facewash,2024-05-11,FBF,ulub_bts,6,3375,2,1125,0,0,4,2250
CNRG9YVQ2EFJAP,301005,Grooming,Pure Care,FacePack,2023-08-28,FBF,ulub_bts,11,5529,2,1010,0,0,9,4519
SNRG6RZGFKDRYA,301005,Grooming,Korean Essence,FaceCreamAndGel,2023-10-15,FBF,malur_bts,1,834,0,0,0,0,1,834
CNRG9YVQ2EFJAP,301005,Grooming,Pure Care,FaceCreamAndGel,2023-06-08,FBF,ulub_bts,3,2407,0,0,0,0,3,2407
FCPGENY4MY2WHF,301005,Grooming,Essential Glow,Facewash,2024-04-25,FBF,ulub_bts,17,5833,4,1374,0,0,13,4459
FCPGENY4MY2WHF,301005,Grooming,Essential Glow,SkinTreatment,2024-03-05,FBF,ulub_bts,3,1297,1,431,0,0,2,866
BSTF46864DSAXW,301005,Grooming,Glow Glisten,Facewash,2023-12-04,FBF,malur_bts,23,12019,0,0,0,0,23,12019
BSTGZJRSJH2KRR,301001,Grooming,Korean Essence,FaceCreamAndGel,2023-11-29,FBF,ulub_bts,2,1663,0,0,0,0,2,1663
SNRG6RZYFAKZXH,301005,Grooming,Korean Essence,Facewash,2024-03-02,FBF,ulub_bts,2,1583,1,794,0,0,1,789
BSTF46864DSAXW,301005,Grooming,Glow Glisten,Facewash,2023-08-14,FBF,bhi_vas_wh_nl_01nl,1,560,0,0,0,0,1,560
SNRG6RZGFKDRYA,301000,Grooming,Korean Essence,FacePack,2023-11-09,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,2,1104,1,554,0,0,1,550
CNRG9YVQ2EFJAP,301002,Grooming,Pure Care,Lipstain,2024-01-03,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,539,0,0,0,0,1,539
CNRG988K8WNZQE,301001,Grooming,Korean Essence,Facewash,2024-04-20,FBF,malur_bts,6,4744,0,0,0,0,6,4744
FCWGZJSGSS4M5G,301005,Grooming,Korean Essence,Toner,2023-11-30,FBF,ulub_bts,6,4610,0,0,0,0,6,4610
CBKGHHUPJWXZQZ,301001,Grooming,Korean Essence,Facewash,2023-05-27,FBF,malur_bts,11,6139,1,535,0,0,10,5604
CNRGM7F3WQCUSP,301005,Grooming,Glow Glisten,FaceCreamAndGel,2023-12-12,FBF,ulub_bts,3,2982,0,0,0,0,3,2982
FCWGSUVATDETNT,301000,Grooming,Korean Essence,FacePack,2024-02-09,FBF,ulub_bts,3,1510,1,500,0,0,2,1010
LSQFH9X4PHGNHX,301005,Grooming,Korean Essence,Facewash,2023-07-12,FBF,malur_bts,23,12908,4,2260,0,0,19,10648
FCPGENY4MY2WHF,301005,Grooming,Essential Glow,Facewash,2023-12-29,FBF,ulub_bts,1,749,0,0,0,0,1,749
MSCFK7B5R4JMNP,301000,Grooming,Korean Essence,FaceCreamAndGel,2023-12-11,FBF,gur_san_wh_nl_01nl,12,9964,4,3321,0,0,8,6643
FCPGK23TZRJFHC,301005,Grooming,Glow Glisten,Facewash,2024-05-09,FBF,bhi_vas_wh_nl_01nl,1,344,0,0,0,0,1,344
MSCFGG6FGXPGAD,301001,Grooming,Pure Care,Facewash,2023-08-23,FBF,ulub_bts,6,3291,1,565,0,0,5,2726
LSQFH9X4BAHZZW,301005,Grooming,Korean Essence,FaceCreamAndGel,2023-05-18,FBF,gur_san_wh_nl_01nl,2,1606,1,799,0,0,1,807
TNRG5EHBBNMGTV,301005,Grooming,Pure Care,Facewash,2023-10-05,FBF,gur_san_wh_nl_01nl,1,789,0,0,0,0,1,789
MSCGZJ9XAHCC7J,301005,Grooming,Pure Care,FaceCreamAndGel,2023-05-28,FBF,bhi_vas_wh_nl_01nl,1,998,0,0,0,0,1,998
FCPGENY3TRMXFT,301001,Grooming,Korean Essence,Facewash,2023-07-10,FBF,malur_bts,64,21804,14,4806,0,0,50,16998
FCPGENY4MY2WHF,301005,Grooming,Essential Glow,Facewash,2024-02-01,FBF,ulub_bts,1,789,1,789,0,0,0,0
CNRGK5GYKRBPCN,301001,Grooming,Pure Care,FacePack,2023-09-09,FBF,malur_bts,2,912,1,455,0,0,1,457
MSCFEV8EGHRK3R,301005,Grooming,Korean Essence,FaceCreamAndGel,2024-05-18,FBF,ulub_bts,6,5254,2,1744,0,0,4,3510
FCWGZJSEF6CBCZ,301000,Grooming,Korean Essence,Toner,2024-04-16,FBF,malur_bts,2,1535,0,0,0,0,2,1535
FCPFAYHNSCAG3D,301002,Grooming,Glow Glisten,FaceCreamAndGel,2023-10-11,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,1719,0,0,0,0,1,1719
FCPGENY4QZDMZE,301005,Grooming,Pure Care,FaceCreamAndGel,2024-04-20,FBF,gur_san_wh_nl_01nl,7,5830,5,4139,0,0,2,1691
SNRG6RN8ARHCKP,301005,Grooming,Korean Essence,SkinTreatment,2023-10-25,FBF,ulub_bts,6,2582,1,429,0,0,5,2153
LSQFH9X4PHGNHX,301005,Grooming,Korean Essence,Facewash,2024-01-17,FBF,ulub_bts,4,3171,0,0,0,0,4,3171
SNRG6RZYFAKZXH,301005,Grooming,Korean Essence,Sunscreen,2023-12-28,NON_FBF,LOCcc23232f860c4cbb862e3a5cbe834972,1,1359,1,1359,0,0,0,0
CNRG9YVQ2EFJAP,301005,Grooming,Pure Care,FaceCreamAndGel,2023-10-01,FBF,gur_san_wh_nl_01nl,1,998,1,998,0,0,0,0
FCPG6PCBCDZF5H,301005,Grooming,Korean Essence,Toner,2023-08-05,FBF,malur_bts,1,1791,0,0,0,0,1,1791
SNRG6RN8ARHCKP,301002,Grooming,Korean Essence,FaceCreamAndGel,2023-09-25,FBF,malur_bts,3,2993,3,2993,0,0,0,0
TNRFEV8EJ8NF3Y,301001,Grooming,Glow Glisten,Facewash,2023-09-14,FBF,malur_bts,23,12927,4,2258,0,0,19,10669
MSCFHCF2EVWSGQ,301000,Grooming,Korean Essence,Toner,2023-08-23,FBF,malur_bts,8,6146,4,3070,0,0,4,3076
SNRG6RZGFKDRYA,301005,Grooming,Korean Essence,FaceCreamAndGel,2024-03-24,FBF,malur_bts,3,2402,1,804,0,0,2,1598
FCTF85QYX7B3SG,301001,Grooming,Korean Essence,Facewash,2024-01-10,FBF,ulub_bts,2,1588,0,0,0,0,2,1588
CNRG6PYZZ27WWF,301005,Grooming,Korean Essence,FaceCreamAndGel,2023-05-23,FBF,ulub_bts,6,5253,1,868,0,0,5,4385
TNRG5EHBBNMGTV,301005,Grooming,Pure Care,FaceCreamAndGel,2024-01-13,FBF,bhi_vas_wh_nl_01nl,1,990,0,0,0,0,1,990
CNRG6PYZZ27WWF,301005,Grooming,Korean Essence,Facewash,2023-12-29,FBF,ulub_bts,8,4508,0,0,0,0,8,4508
MSCFEV8EHDBZ3T,301005,Grooming,Glow Glisten,SkinTreatment,2023-05-03,FBF,malur_bts,3,1202,1,404,0,0,2,798
FCPG6PCBCDZF5H,301005,Grooming,Korean Essence,FaceCreamAndGel,2023-09-12,FBF,ulub_bts,3,2407,2,1608,0,0,1,799
TNRG5EHBBNMGTV,301000,Grooming,Pure Care,Facewash,2023-09-26,FBF,bhi_vas_wh_nl_01nl,1,789,0,0,0,0,1,789
FCPGENY4QZDMZE,301000,Grooming,Pure Care,Toner,2024-04-20,FBF,ulub_bts,1,770,0,0,0,0,1,770
FCPFAYHNSCAG3D,301005,Grooming,Glow Glisten,FaceCreamAndGel,2024-01-19,FBF,ulub_bts,2,1925,1,965,0,0,1,960
CNRG9PSTGWCHZ6,301005,Grooming,Glow Glisten,Lipstain,2023-07-18,NON_FBF,LOCee351ee44b0e404cadbd2615fe822e76,1,524,0,0,0,0,1,524
MSCFGG6FGXPGAD,301001,Grooming,Pure Care,FaceCreamAndGel,2023-10-05,FBF,gur_san_wh_nl_01nl,1,874,0,0,0,0,1,874
SNRG6RQMXHDFTX,301005,Grooming,Korean Essence,FaceCreamAndGel,2023-06-23,FBF,bhi_vas_wh_nl_01nl,2,1962,1,967,0,0,1,995
LSQFH9X4BAHZZW,301000,Grooming,Korean Essence,Facewash,2024-02-06,FBF,gur_san_wh_nl_01nl,1,440,0,0,0,0,1,440
SNRG6RZGFKDRYA,301005,Grooming,Korean Essence,Facewash,2023-08-13,FBF,ulub_bts,12,6737,2,1127,0,0,10,5610
SNRG6RQMXHDFTX,301005,Grooming,Korean Essence,FaceCreamAndGel,2024-01-11,FBF,malur_bts,3,2980,0,0,0,0,3,2980
LSQFH9X4HVS2GN,301001,Grooming,Korean Essence,ComboAndKit,2024-02-03,FBF,malur_bts,4,3299,0,0,0,0,4,3299
BSTGZJRSJH2KRR,301005,Grooming,Korean Essence,ComboAndKit,2024-02-09,FBF,malur_bts,3,2470,0,0,1,825,2,1645
FCPGENY4QZDMZE,301005,Grooming,Pure Care,Facewash,2024-01-28,FBF,gur_san_wh_nl_01nl,2,880,0,0,0,0,2,880
CNRGK5GYKRBPCN,301005,Grooming,Pure Care,FacePack,2024-04-05,FBF,malur_bts,7,3497,1,505,0,0,6,2992
CNRGK5GYKRBPCN,301005,Grooming,Pure Care,Facewash,2023-10-27,FBF,gur_san_wh_nl_01nl,4,1683,1,415,0,0,3,1268
