Year of Order Date,Quarter of Order Date,Month of Order Date,Day of Order Date,Final date,Sku,SKU Name,Brand Name,Canonical L1,Canonical L2,Canonical L3,Quantity,
2022,Q2,9,19,19-Sep-22,88018263,Serum-n-Cream 30ml,Essential Glow,Skin,Masks,Sheet Masks,70,
2022,Q2,9,19,19-Sep-22,88018225,Anti Ageing Kit,Korean Essence,Skin,Sun Care,Face Sunscreen,6,
2022,Q2,9,19,19-Sep-22,88018207,Kojic Acid Face Serum With 1% Alpha Arbutin & Niacinamide,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,320,
2022,Q2,9,19,19-Sep-22,88018239,Pure Care Double Cleanse,Pure Care,Skin,Cleansers,Face Wash,3,
2022,Q2,9,19,19-Sep-22,88018217, 5 Step Routine For Oily Skin,Pure Care,Makeup,Face,Makeup Remover,9,
2022,Q2,9,19,19-Sep-22,THEA0006,Cold Pressed Oil for Hair & Skin with Coconut,Korean Essence,Skin,Kits & Combos,Combos @ Nykaa,21,
2022,Q2,9,19,19-Sep-22,THEA0041,Lava Pore Essence,Korean Essence,Skin,Sun Care,Face Sunscreen,1,
2022,Q2,9,20,20-Sep-22,88018239,Pure Care Double Cleanse,Pure Care,Skin,Toners & Mists,Toners,201,
2022,Q2,9,20,20-Sep-22,THEA0083,"Vitamin B5, Oil-Free Moisturizer With Zinc",Glow Glisten,Makeup,Eyes,Eye Brow Enhancers,1,
2022,Q2,9,20,20-Sep-22,88018272,Shine & Glow Facial Kit,Korean Essence,Skin,Sun Care,Face Sunscreen,2,
2022,Q2,9,20,20-Sep-22,THEA0040,Tote bag ,Essential Glow,Makeup,Face,Compact,5,
2022,Q2,9,20,20-Sep-22,88018280,Collagen Volume Lifting Serum,Korean Essence,Skin,Sun Care,Face Sunscreen,2,
2022,Q2,9,20,20-Sep-22,88018296,Korean Essentials Delicate Facial Cleanser,Korean Essence,Skin,Sun Care,Face Sunscreen,2,
2022,Q2,9,20,20-Sep-22,THEA0017,Antioxidant Hydro Serum,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,2,
2022,Q2,9,20,20-Sep-22,88018201,Spa Headband,Pure Care,Skin,Masks,Sheet Masks,30,
2022,Q2,9,20,20-Sep-22,88018232, 1% Hyaluronic Sunscreen Aqua Gel With Spf 50,Korean Essence,Skin,Kits & Combos,Combos @ Nykaa,30,
2022,Q2,9,20,20-Sep-22,88018242,D-Tan Removal Coffee Clay Face Mask ,Korean Essence,Skin,Kits & Combos,Combos @ Nykaa,3,
2022,Q2,9,20,20-Sep-22,THEA0041,Lava Pore Essence,Korean Essence,Skin,Cleansers,Face Scrub,1,
2022,Q2,9,20,20-Sep-22,88018214,Glycolic Bright Daily Foaming Face Cleanser With Glycolic Acid For Dull Skin,Korean Essence,Makeup,Face,Makeup Remover,3,
2022,Q2,9,20,20-Sep-22,88018296,Korean Essentials Delicate Facial Cleanser,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,3,
2022,Q2,9,20,20-Sep-22,THEA0045, Working Women Kit_V2,Korean Essence,Makeup,Lips,Lip Tint,3,
2022,Q2,9,20,20-Sep-22,THEA0014,Carbon blackhead Mask,Glow Glisten,Skin,Cleansers,Face Wash,201,
2022,Q2,9,21,21-Sep-22,88018269,Sun SPF 50 Light Gel,Glow Glisten,Skin,Masks & Treatment,Sheetmask,108,
2022,Q2,9,21,21-Sep-22,88018242,D-Tan Removal Coffee Clay Face Mask ,Korean Essence,Skin,Cleansers,Facial Scrubs & Exfoliators,2,
2022,Q2,9,21,21-Sep-22,88018294, Duet Gentle Cleanse,Korean Essence,Skin,Kits & Combos,Combos @ Nykaa,41,
2022,Q2,9,21,21-Sep-22,88018237,Work-desk essentials,Essential Glow,Skin,Cleansers,Face Wash,461,
2022,Q2,9,21,21-Sep-22,88018206,Rice Cleansing Foam,Korean Essence,Skin,Cleansers,Scrubs & Exfoliators,10,
2022,Q2,9,21,21-Sep-22,88018290, Diary ,Glow Glisten,Skin,Cleansers,Cleanser,50,
2022,Q2,9,21,21-Sep-22,88018225,Anti Ageing Kit,Korean Essence,Makeup,Lips,Lip Tint,3,
2022,Q2,9,21,21-Sep-22,88018290, Diary ,Glow Glisten,Skin,Cleansers,Face Wash,4,
2022,Q2,9,21,21-Sep-22,88018296,Korean Essentials Delicate Facial Cleanser,Korean Essence,Makeup,Lips,Lip Tint,10,
2022,Q2,9,21,21-Sep-22,88036460,Himalaya Rich Cocoa Butter Body Cream,Korean Essence,Skin,Cleansers,Cleanser,8,
2022,Q2,9,21,21-Sep-22,THEA0083,"Vitamin B5, Oil-Free Moisturizer With Zinc",Glow Glisten,Skin,Toners,Toners & Mists,2,
2022,Q2,9,22,22-Sep-22,THEA0041,Lava Pore Essence,Korean Essence,Skin,Masks & Treatment,Masks,9,
2022,Q2,9,22,22-Sep-22,88018299,Anti-Ageing Sleeping Mask Revitalize Skin texture,Korean Essence,Skin,Cleansers,Cleanser,18,
2022,Q2,9,22,22-Sep-22,88018283, Shampoo For Damaged Hair,Korean Essence,Skin,Kits & Combos,Combos @ Nykaa,44,
2022,Q2,9,22,22-Sep-22,88018217, 5 Step Routine For Oily Skin,Pure Care,Skin,Moisturizers,Face Moisturizer & Day Cream,11,
2022,Q2,9,22,22-Sep-22,88018269,Sun SPF 50 Light Gel,Glow Glisten,Makeup,Makeup Kits & Combos,Makeup Kits,1,
2022,Q2,9,22,22-Sep-22,88018237,Work-desk essentials,Essential Glow,Skin,Moisturizers,Face Moisturizer & Day Cream,10,
2022,Q2,9,22,22-Sep-22,88018239,Pure Care Double Cleanse,Pure Care,Skin,Cleansers,Face Wash,117,
2022,Q2,9,22,22-Sep-22,THEA0040,Tote bag ,Essential Glow,Makeup,Lips,Lip Tint,29,
2022,Q2,9,22,22-Sep-22,88018229,Gold Glass Face Oil for Skin Brightening Anti-Ageing,Korean Essence,Skin,Cleansers,Cleanser,3,
2022,Q2,9,22,22-Sep-22,88018226, Towel - Scrunchie,Korean Essence,Skin,Body Care,Lotions & Creams,4,
2022,Q2,9,22,22-Sep-22,88018217, 5 Step Routine For Oily Skin,Pure Care,Skin,Moisturizers,Face Moisturizer & Day Cream,125,
2022,Q2,9,22,22-Sep-22,88018228,SPF 30 PA++ Ultra Matte Sunscreen with Vitamin B3,Pure Care,Makeup,Lips,Lip Tint,9,
2022,Q2,9,22,22-Sep-22,88018225,Anti Ageing Kit,Korean Essence,Skin,Shop Toners & Mists,Toners & Mists,1,
2022,Q2,9,22,22-Sep-22,88018205,Hyaluron Moisture Shampoo With Hyaluronic Acid,Korean Essence,Skin,Masks,Sheet Masks,155,
2022,Q2,9,22,22-Sep-22,88018212, Glow glisten  Water Essence,Glow Glisten,Makeup,Face,Makeup Remover,1,
2022,Q2,9,22,22-Sep-22,88018213,Optimal Hydration Body Lotion With Hyaluronic Acid+Vitamin E,Korean Essence,Skin,Cleansers,Cleanser,10,
2022,Q2,9,22,22-Sep-22,THEA0038,Vitamin C body lotion,Korean Essence,Skin,Masks,Sheet Masks,128,
2022,Q2,9,22,22-Sep-22,THEA0014,Carbon blackhead Mask,Glow Glisten,Skin,Kits & Combos,Combos @ Nykaa,1,
2022,Q2,9,23,23-Sep-22,88018240,Sling Bag,Korean Essence,Skin,Masks & Treatment,Sheetmask,32,
2022,Q2,9,23,23-Sep-22,THEA0014,Carbon blackhead Mask,Glow Glisten,Skin,Moisturizers,Face Moisturizer & Day Cream,20,
2022,Q2,9,23,23-Sep-22,88018202,Rice Facial Kit With Rice Water & Niacinamide For Glass Skin,Glow Glisten,Skin,Cleansers,Face Wash,1,
2022,Q2,9,23,23-Sep-22,88018280,Collagen Volume Lifting Serum,Korean Essence,Skin,Sun Care,Face Sunscreen,1,
2022,Q2,9,23,23-Sep-22,88018244,Deep Repair Treatment Hair Mask,Korean Essence,Skin,Sun Care,Face Sunscreen,13,
2022,Q2,9,23,23-Sep-22,88018205,Hyaluron Moisture Shampoo With Hyaluronic Acid,Korean Essence,Skin,Masks,Sheet Masks,20,
2022,Q2,9,23,23-Sep-22,88018225,Anti Ageing Kit,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,2,
2022,Q2,9,23,23-Sep-22,88018225,Anti Ageing Kit,Korean Essence,Skin,Masks,Masks & Peels,1,
2022,Q2,9,23,23-Sep-22,88018251,Peach Milk Moisturizer ,Pure Care,Skin,Masks,Sheet Masks,43,
2022,Q2,9,23,23-Sep-22,88018290, Diary ,Glow Glisten,Makeup,Lips,Lip Tint,4,
2022,Q2,9,23,23-Sep-22,88018280,Collagen Volume Lifting Serum,Korean Essence,Skin,Masks,Sheet Masks,37,
2022,Q2,9,23,23-Sep-22,THEA0041,Lava Pore Essence,Korean Essence,Skin,Cleansers,Cleanser,54,
2022,Q2,9,24,24-Sep-22,88018205,Hyaluron Moisture Shampoo With Hyaluronic Acid,Korean Essence,Skin,Masks & Treatment,Sheetmask,28,
2022,Q2,9,24,24-Sep-22,THEA0006,Cold Pressed Oil for Hair & Skin with Coconut,Korean Essence,Skin,Cleansers,Cleanser,1,
2022,Q2,9,24,24-Sep-22,88018214,Glycolic Bright Daily Foaming Face Cleanser With Glycolic Acid For Dull Skin,Korean Essence,Skin,Masks,Masks & Peels,1,
2022,Q2,9,24,24-Sep-22,88018202,Rice Facial Kit With Rice Water & Niacinamide For Glass Skin,Glow Glisten,Skin,Kits & Combos,Combos @ Nykaa,156,
2022,Q2,9,24,24-Sep-22,88018228,SPF 30 PA++ Ultra Matte Sunscreen with Vitamin B3,Pure Care,Bath & Body,Hands & Feet,Hand Creams & Masks,19,
2022,Q2,9,24,24-Sep-22,THEA0083,"Vitamin B5, Oil-Free Moisturizer With Zinc",Glow Glisten,Skin,Cleansers,Cleanser,55,
2022,Q2,9,24,24-Sep-22,88018290, Diary ,Glow Glisten,Skin,Toners,Toners Mists,3,
2022,Q2,9,24,24-Sep-22,THEA0038,Vitamin C body lotion,Korean Essence,Skin,Cleansers,Cleanser,32,
2022,Q2,9,24,24-Sep-22,88018269,Sun SPF 50 Light Gel,Glow Glisten,Skin,Masks,Sheet Masks,66,
2022,Q2,9,24,24-Sep-22,88018268, Advance Ultra Hydrating Lotion With Shea Butter & Niacinamide,Glow Glisten,Skin,Moisturizers,Face Moisturizer & Day Cream,1,
2022,Q2,9,25,25-Sep-22,88018240,Sling Bag,Korean Essence,Skin,Masks & Treatment,Sheetmask,31,
2022,Q2,9,25,25-Sep-22,88018225,Anti Ageing Kit,Korean Essence,Skin,Masks,Masks & Peels,16,
2022,Q2,9,25,25-Sep-22,88018244,Deep Repair Treatment Hair Mask,Korean Essence,Skin,Cleansers,Scrubs & Exfoliators,8,
2022,Q2,9,25,25-Sep-22,88018240,Sling Bag,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,42,
2022,Q2,9,25,25-Sep-22,88018220, Baby Face Smoothing Peel Off Mask,Pure Care,Skin,Sun Care,Face Sunscreen,7,
2022,Q2,9,25,25-Sep-22,88018296,Korean Essentials Delicate Facial Cleanser,Korean Essence,Makeup,Lips,Lip Tint,21,
2022,Q2,9,25,25-Sep-22,88018213,Optimal Hydration Body Lotion With Hyaluronic Acid+Vitamin E,Korean Essence,Skin,Sun Care,Face Sunscreen,10,
2022,Q2,9,25,25-Sep-22,88018272,Shine & Glow Facial Kit,Korean Essence,Skin,Cleansers,Cleanser,16,
2022,Q2,9,25,25-Sep-22,88018280,Collagen Volume Lifting Serum,Korean Essence,Skin,Lip Care,Lip Balm,1,
2022,Q2,9,25,25-Sep-22,88018265,Vitamin C Sleeping Mask,Korean Essence,Skin,Masks,Sheet Masks,176,
2022,Q2,9,25,25-Sep-22,88018240,Sling Bag,Korean Essence,Skin,Cleansers,Face Wash,989,
2022,Q2,9,25,25-Sep-22,88018240,Sling Bag,Korean Essence,Makeup,Face,Compact,1,
2022,Q2,9,25,25-Sep-22,88018212, Glow glisten  Water Essence,Glow Glisten,Skin,Masks,Sheet Masks,82,
2022,Q2,9,25,25-Sep-22,88018283, Shampoo For Damaged Hair,Korean Essence,Makeup,Face,Makeup Remover,39,
2022,Q2,9,25,25-Sep-22,88018268, Advance Ultra Hydrating Lotion With Shea Butter & Niacinamide,Glow Glisten,Skin,Cleansers,Scrubs & Exfoliators,1,
2022,Q2,9,25,25-Sep-22,THEA0045, Working Women Kit_V2,Korean Essence,Skin,Masks,Masks & Peels,2,
2022,Q2,9,25,25-Sep-22,THEA0038,Vitamin C body lotion,Korean Essence,Skin,Cleansers,Cleanser,3,
2022,Q2,9,26,26-Sep-22,88018280,Collagen Volume Lifting Serum,Korean Essence,Makeup,Lips,Lip Stain,55,
2022,Q2,9,26,26-Sep-22,88018205,Hyaluron Moisture Shampoo With Hyaluronic Acid,Korean Essence,Skin,Shop Toners & Mists,Toners & Mists,1,
2022,Q2,9,26,26-Sep-22,THEA0038,Vitamin C body lotion,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,7,
2022,Q2,9,26,26-Sep-22,THEA0038,Vitamin C body lotion,Korean Essence,Makeup,Lips,Lip Tint,2,
2022,Q2,9,26,26-Sep-22,THEA0006,Cold Pressed Oil for Hair & Skin with Coconut,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,1,
2022,Q2,9,26,26-Sep-22,88018242,D-Tan Removal Coffee Clay Face Mask ,Korean Essence,Skin,Masks,Sheet Masks,76,
2022,Q2,9,26,26-Sep-22,88018232, 1% Hyaluronic Sunscreen Aqua Gel With Spf 50,Korean Essence,Skin,Cleansers,Scrubs & Exfoliators,1,
2022,Q2,9,26,26-Sep-22,88018251,Peach Milk Moisturizer ,Pure Care,Bath & Body,Hands & Feet,Hand Creams & Masks,2,
2022,Q2,9,26,26-Sep-22,88018275,Men Hydrating Emulsion,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,9,
2022,Q2,9,26,26-Sep-22,THEA0038,Vitamin C body lotion,Korean Essence,Makeup,Face,Makeup Remover,15,
2022,Q2,9,26,26-Sep-22,THEA0017,Antioxidant Hydro Serum,Korean Essence,Skin,Kits & Combos,Combos @ Nykaa,8,
2022,Q2,9,26,26-Sep-22,88018251,Peach Milk Moisturizer ,Pure Care,Makeup,Face,Compact,1,
2022,Q2,9,26,26-Sep-22,THEA0038,Vitamin C body lotion,Korean Essence,Makeup,Face,Makeup Remover,36,
2022,Q2,9,26,26-Sep-22,88018268, Advance Ultra Hydrating Lotion With Shea Butter & Niacinamide,Glow Glisten,Skin,Cleansers,Cleanser,9,
2022,Q2,9,26,26-Sep-22,88018268, Advance Ultra Hydrating Lotion With Shea Butter & Niacinamide,Glow Glisten,Skin,Cleansers,Cleanser,7,
2022,Q2,9,26,26-Sep-22,THEA0040,Tote bag ,Essential Glow,Skin,Sun Care,Face Sunscreen,5,
2022,Q2,9,27,27-Sep-22,THEA0014,Carbon blackhead Mask,Glow Glisten,Skin,Moisturisers,Face Moisturizers,27,
2022,Q2,9,27,27-Sep-22,88018240,Sling Bag,Korean Essence,Skin,Eye Care,Eye Serums & Creams,2,
2022,Q2,9,27,27-Sep-22,88018290, Diary ,Glow Glisten,Skin,Masks & Treatment,Masks,19,
2022,Q2,9,27,27-Sep-22,THEA0014,Carbon blackhead Mask,Glow Glisten,Skin,Moisturizers,Face Moisturizer & Day Cream,9,
2022,Q2,9,27,27-Sep-22,THEA0012,Radiance Brightening Day Cream,Pure Care,Skin,Masks,Sheet Masks,182,
2022,Q2,9,27,27-Sep-22,88018214,Glycolic Bright Daily Foaming Face Cleanser With Glycolic Acid For Dull Skin,Korean Essence,Skin,Shop Toners & Mists,Toners & Mists,4,
2022,Q2,9,27,27-Sep-22,88018296,Korean Essentials Delicate Facial Cleanser,Korean Essence,Skin,Sun Care,Face Sunscreen,2,
2022,Q2,9,27,27-Sep-22,THEA0041,Lava Pore Essence,Korean Essence,Skin,Cleansers,Cleanser,2,
2022,Q2,9,27,27-Sep-22,88018283, Shampoo For Damaged Hair,Korean Essence,Skin,Cleansers,Cleanser,19,
2022,Q2,9,27,27-Sep-22,88018226, Towel - Scrunchie,Korean Essence,Skin,Sun Care,Face Sunscreen,9,
2022,Q2,9,27,27-Sep-22,88018251,Peach Milk Moisturizer ,Pure Care,Skin,Masks,Sheet Masks,168,
2022,Q2,9,27,27-Sep-22,88018287, 3 Step Routine For Normal Skin,Korean Essence,Skin,Masks,Sheet Masks,41,
2022,Q2,9,27,27-Sep-22,88018220, Baby Face Smoothing Peel Off Mask,Pure Care,Makeup,Lips,Lip Tint,10,
2022,Q2,9,27,27-Sep-22,THEA0017,Antioxidant Hydro Serum,Korean Essence,Skin,Cleansers,Face Wash,1,
2022,Q2,9,27,27-Sep-22,88018265,Vitamin C Sleeping Mask,Korean Essence,Skin,Masks,Sheet Masks,510,
2022,Q2,9,27,27-Sep-22,88018206,Rice Cleansing Foam,Korean Essence,Skin,Kits & Combos,Gift Sets,5,
2022,Q2,9,27,27-Sep-22,THEA0006,Cold Pressed Oil for Hair & Skin with Coconut,Korean Essence,Skin,Masks,Sheet Masks,395,
2022,Q2,9,27,27-Sep-22,88018251,Peach Milk Moisturizer ,Pure Care,Skin,Masks,Masks & Peels,1,
2022,Q2,9,27,27-Sep-22,88018201,Spa Headband,Pure Care,Skin,Kits & Combos,Combos @ Nykaa,137,
2022,Q2,9,28,28-Sep-22,88018229,Gold Glass Face Oil for Skin Brightening Anti-Ageing,Korean Essence,Skin,Masks & Treatment,Sheetmask,127,
2022,Q2,9,28,28-Sep-22,88018251,Peach Milk Moisturizer ,Pure Care,Skin,Cleansers,Face Wash,3,
2022,Q2,9,28,28-Sep-22,THEA0012,Radiance Brightening Day Cream,Pure Care,Skin,Cleansers,Face Wash,5,
2022,Q2,9,28,28-Sep-22,88018214,Glycolic Bright Daily Foaming Face Cleanser With Glycolic Acid For Dull Skin,Korean Essence,Makeup,Face,Makeup Remover,21,
2022,Q2,9,28,28-Sep-22,88018205,Hyaluron Moisture Shampoo With Hyaluronic Acid,Korean Essence,Skin,Masks & Treatment,Masks,1,
2022,Q2,9,28,28-Sep-22,88018232, 1% Hyaluronic Sunscreen Aqua Gel With Spf 50,Korean Essence,Skin,Moisturisers,Face Moisturizers,2,
2022,Q2,9,28,28-Sep-22,88018226, Towel - Scrunchie,Korean Essence,Skin,Moisturisers,Face Moisturizers,1,
2022,Q2,9,28,28-Sep-22,88018242,D-Tan Removal Coffee Clay Face Mask ,Korean Essence,Skin,Sun Care,Face Sunscreen,3,
2022,Q2,9,28,28-Sep-22,88018213,Optimal Hydration Body Lotion With Hyaluronic Acid+Vitamin E,Korean Essence,Skin,Kits & Combos,Gift Sets,12,
2022,Q2,9,28,28-Sep-22,88018263,Serum-n-Cream 30ml,Essential Glow,Skin,Cleansers,Face Wash,1,
2022,Q2,9,28,28-Sep-22,THEA0014,Carbon blackhead Mask,Glow Glisten,Skin,Masks,Sheet Masks,213,
2022,Q2,9,28,28-Sep-22,88018265,Vitamin C Sleeping Mask,Korean Essence,Skin,Cleansers,Cleanser,31,
2022,Q2,9,28,28-Sep-22,88018269,Sun SPF 50 Light Gel,Glow Glisten,Skin,Masks,Sheet Masks,149,
2022,Q2,9,28,28-Sep-22,88018206,Rice Cleansing Foam,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,5,
2022,Q2,9,28,28-Sep-22,88018294, Duet Gentle Cleanse,Korean Essence,Skin,Sun Care,Face Sunscreen,6,
2022,Q2,9,28,28-Sep-22,THEA0083,"Vitamin B5, Oil-Free Moisturizer With Zinc",Glow Glisten,Skin,Moisturizers,Serums & Essence,1,
2022,Q2,9,28,28-Sep-22,88018244,Deep Repair Treatment Hair Mask,Korean Essence,Skin,Moisturizers,Serums & Essence,3,
2022,Q2,9,28,28-Sep-22,THEA0012,Radiance Brightening Day Cream,Pure Care,Skin,Masks,Sheet Masks,30,
2022,Q2,9,28,28-Sep-22,88018205,Hyaluron Moisture Shampoo With Hyaluronic Acid,Korean Essence,Skin,Moisturizers,Serums & Essence,3,
2022,Q2,9,28,28-Sep-22,THEA0045, Working Women Kit_V2,Korean Essence,Skin,Masks,Sheet Masks,52,
2022,Q2,9,28,28-Sep-22,88018244,Deep Repair Treatment Hair Mask,Korean Essence,Skin,Cleansers,Face Wash,1,
2022,Q2,9,29,29-Sep-22,88018296,Korean Essentials Delicate Facial Cleanser,Korean Essence,Skin,Moisturisers,Face Moisturizers,23,
2022,Q2,9,29,29-Sep-22,88018290, Diary ,Glow Glisten,Skin,Cleansers,Face Wash,9,
2022,Q2,9,29,29-Sep-22,88018242,D-Tan Removal Coffee Clay Face Mask ,Korean Essence,Makeup,Tools & Brushes,Makeup Pouches,3,
2022,Q2,9,29,29-Sep-22,88018228,SPF 30 PA++ Ultra Matte Sunscreen with Vitamin B3,Pure Care,Skin,Masks,Masks & Peels,2,
2022,Q2,9,29,29-Sep-22,88018242,D-Tan Removal Coffee Clay Face Mask ,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,9,
2022,Q2,9,29,29-Sep-22,88018265,Vitamin C Sleeping Mask,Korean Essence,Skin,Cleansers,Face Wash,1,
2022,Q2,9,29,29-Sep-22,THEA0014,Carbon blackhead Mask,Glow Glisten,Skin,Masks,Sheet Masks,31,
2022,Q2,9,29,29-Sep-22,THEA0083,"Vitamin B5, Oil-Free Moisturizer With Zinc",Glow Glisten,Skin,Cleansers,Face Wash,168,
2022,Q2,9,29,29-Sep-22,88036460,Himalaya Rich Cocoa Butter Body Cream,Korean Essence,Skin,Cleansers,Cleanser,11,
2022,Q2,9,29,29-Sep-22,88018287, 3 Step Routine For Normal Skin,Korean Essence,Skin,Cleansers,Cleanser,6,
2022,Q2,9,29,29-Sep-22,88018265,Vitamin C Sleeping Mask,Korean Essence,Skin,Masks,Sheet Masks,19,
2022,Q2,9,29,29-Sep-22,88018201,Spa Headband,Pure Care,Skin,Shop Toners & Mists,Toners & Mists,1,
2022,Q2,9,29,29-Sep-22,88018205,Hyaluron Moisture Shampoo With Hyaluronic Acid,Korean Essence,Skin,Masks,Sheet Masks,66,
2022,Q2,9,29,29-Sep-22,88018299,Anti-Ageing Sleeping Mask Revitalize Skin texture,Korean Essence,Skin,Cleansers,Face Wash & Cleanser,148,
2022,Q2,9,29,29-Sep-22,88018206,Rice Cleansing Foam,Korean Essence,Skin,Toners,Toners & Mists,4,
2022,Q2,9,29,29-Sep-22,88018226, Towel - Scrunchie,Korean Essence,Skin,Masks,Sheet Masks,44,
2022,Q2,9,29,29-Sep-22,88018296,Korean Essentials Delicate Facial Cleanser,Korean Essence,Skin,Kits & Combos,Combos @ Nykaa,2,
2022,Q2,9,30,30-Sep-22,88018237,Work-desk essentials,Essential Glow,Makeup,Lips,Lip Stain,12,
2022,Q2,9,30,30-Sep-22,88018205,Hyaluron Moisture Shampoo With Hyaluronic Acid,Korean Essence,Makeup,Tools & Brushes,Makeup Pouches,5,
2022,Q2,9,30,30-Sep-22,88018206,Rice Cleansing Foam,Korean Essence,Skin,Serums,Serums,3,
2022,Q2,9,30,30-Sep-22,88018263,Serum-n-Cream 30ml,Essential Glow,Skin,Toners & Mists,Toners,4,
2022,Q2,9,30,30-Sep-22,88018237,Work-desk essentials,Essential Glow,Skin,Moisturisers,Face Moisturizers,7,
2022,Q2,9,30,30-Sep-22,88018287, 3 Step Routine For Normal Skin,Korean Essence,Makeup,Makeup Kits & Combos,Makeup Kits,1,
2022,Q2,9,30,30-Sep-22,THEA0038,Vitamin C body lotion,Korean Essence,Skin,Moisturizers,Serums & Essence,20,
2022,Q2,9,30,30-Sep-22,88018280,Collagen Volume Lifting Serum,Korean Essence,Makeup,Eyes,Eye Brow Enhancers,1,
2022,Q2,9,30,30-Sep-22,88018272,Shine & Glow Facial Kit,Korean Essence,Skin,Masks,Masks & Peels,2,
2022,Q2,9,30,30-Sep-22,88018283, Shampoo For Damaged Hair,Korean Essence,Skin,Shop Toners & Mists,Toners & Mists,2,
2022,Q2,9,30,30-Sep-22,88018290, Diary ,Glow Glisten,Skin,Sun Care,Face Sunscreen,10,
2022,Q2,9,30,30-Sep-22,88018283, Shampoo For Damaged Hair,Korean Essence,Skin,Moisturizers,Serums & Essence,4,
2022,Q2,9,30,30-Sep-22,88018225,Anti Ageing Kit,Korean Essence,Skin,Cleansers,Cleanser,4,
2022,Q2,9,30,30-Sep-22,88018220, Baby Face Smoothing Peel Off Mask,Pure Care,Makeup,Lips,Lip Tint,3,
2022,Q2,9,30,30-Sep-22,THEA0045, Working Women Kit_V2,Korean Essence,Skin,Toners,Toners Mists,1,
2022,Q2,9,30,30-Sep-22,88018263,Serum-n-Cream 30ml,Essential Glow,Skin,Sun Care,Face Sunscreen,1,
2022,Q2,9,30,30-Sep-22,88018283, Shampoo For Damaged Hair,Korean Essence,Skin,Masks,Sheet Masks,58,
2022,Q2,9,30,30-Sep-22,THEA0045, Working Women Kit_V2,Korean Essence,Skin,Masks,Sheet Masks,239,
2022,Q2,9,30,30-Sep-22,88018225,Anti Ageing Kit,Korean Essence,Skin,Masks,Sheet Masks,121,
2022,Q2,9,30,30-Sep-22,88018213,Optimal Hydration Body Lotion With Hyaluronic Acid+Vitamin E,Korean Essence,Skin,Eye Care,Eye Masks,3,
2022,Q4,10,1,01-Oct-22,88018201,Spa Headband,Pure Care,Makeup,Lips,Lip Stain,9,
2022,Q4,10,1,01-Oct-22,88018213,Optimal Hydration Body Lotion With Hyaluronic Acid+Vitamin E,Korean Essence,Skin,Masks & Treatment,Sheetmask,47,
2022,Q4,10,1,01-Oct-22,THEA0017,Antioxidant Hydro Serum,Korean Essence,Makeup,Face,Makeup Remover,105,
2022,Q4,10,1,01-Oct-22,88018299,Anti-Ageing Sleeping Mask Revitalize Skin texture,Korean Essence,Skin,Shop Toners & Mists,Toners & Mists,2,
2022,Q4,10,1,01-Oct-22,88018220, Baby Face Smoothing Peel Off Mask,Pure Care,Skin,Masks,Sheet Masks,17,
2022,Q4,10,1,01-Oct-22,THEA0045, Working Women Kit_V2,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,4,
2022,Q4,10,1,01-Oct-22,88018287, 3 Step Routine For Normal Skin,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,25,
2022,Q4,10,1,01-Oct-22,88018225,Anti Ageing Kit,Korean Essence,Makeup,Eyes,Eye Brow Enhancers,1,
2022,Q4,10,1,01-Oct-22,88018207,Kojic Acid Face Serum With 1% Alpha Arbutin & Niacinamide,Korean Essence,Skin,Eye Care,Eye Masks,4,
2022,Q4,10,1,01-Oct-22,88018206,Rice Cleansing Foam,Korean Essence,Skin,Masks,Sheet Masks,48,
2022,Q4,10,1,01-Oct-22,88018283, Shampoo For Damaged Hair,Korean Essence,Skin,Body Care,Lotions & Creams,228,
2022,Q4,10,1,01-Oct-22,88018207,Kojic Acid Face Serum With 1% Alpha Arbutin & Niacinamide,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,1,
2022,Q4,10,1,01-Oct-22,THEA0083,"Vitamin B5, Oil-Free Moisturizer With Zinc",Glow Glisten,Skin,Masks,Sheet Masks,612,
2022,Q4,10,2,02-Oct-22,88018283, Shampoo For Damaged Hair,Korean Essence,Skin,Moisturisers,All Purpose Gels/Creams,29,
2022,Q4,10,2,02-Oct-22,THEA0038,Vitamin C body lotion,Korean Essence,Skin,Moisturisers,Face Moisturizers,4,
2022,Q4,10,2,02-Oct-22,88018202,Rice Facial Kit With Rice Water & Niacinamide For Glass Skin,Glow Glisten,Skin,Cleansers,Facial Scrubs & Exfoliators,9,
2022,Q4,10,2,02-Oct-22,88018251,Peach Milk Moisturizer ,Pure Care,Skin,Masks & Treatment,Masks,1,
