date_range,source_city_name,brand_name,top_slug,mid_slug,leaf_slug,source_sku_id,sku_description,sku_weight,total_quantity
2023-07-29,Bangalore,Glow Glisten,beauty-hygiene,skin-care,face-care,402345,"Vitamin B5, Oil-Free Moisturizer With Zinc",150 ml,3
2024-03-16,Pune,Glow Glisten,beauty-hygiene,skin-care,face-care,402872,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",20 g,6
2023-10-06,Mumbai,Glow Glisten,beauty-hygiene,skin-care,face-care,402411,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",20 pcs,1
2024-01-29,Noida-Ghaziabad,Pure Care,beauty-hygiene,skin-care,face-care,402347,Pure Care Double Cleanse,20 g,6
2024-01-07,Mumbai,Glow Glisten,beauty-hygiene,skin-care,face-care,402439,"Vitamin B5, Oil-Free Moisturizer With Zinc",150 ml,1
2024-05-24,Hyderabad,Pure Care,beauty-hygiene,skin-care,face-care,402872,Pure Care Double Cleanse,100 ml,2
2024-01-26,Bhopal,Glow Glisten,beauty-hygiene,skin-care,face-care,402566,"Vitamin B5, Oil-Free Moisturizer With Zinc",50 ml,1
2023-12-26,Bangalore,Glow Glisten,beauty-hygiene,skin-care,face-care,402558,"Vitamin B5, Oil-Free Moisturizer With Zinc",50 ml,1
2024-01-14,Chennai,Glow Glisten,beauty-hygiene,skin-care,face-care,401722,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,1
2023-11-03,Noida-Ghaziabad,Glow Glisten,beauty-hygiene,skin-care,face-care,402687, Advance Ultra Hydrating Lotion With Shea Butter & Niacinamide,100 ml,1
2023-11-29,Gurgaon,Glow Glisten,beauty-hygiene,skin-care,face-care,401462,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",150 ml,1
2023-07-28,Hyderabad,Glow Glisten,beauty-hygiene,skin-care,face-care,402293,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",140 ml,0
2024-03-07,Pune,Glow Glisten,beauty-hygiene,skin-care,face-care,402781,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,8
2024-04-23,Chennai,Glow Glisten,beauty-hygiene,skin-care,face-care,402050,"Vitamin B5, Oil-Free Moisturizer With Zinc",300 ml,1
2023-07-13,Pune,Glow Glisten,beauty-hygiene,makeup,lips,401566,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",5 g,1
2023-12-12,Bangalore,Pure Care,beauty-hygiene,makeup,lips,401752,Pure Care Double Cleanse,5 g,2
2023-10-01,Lucknow-Kanpur,Glow Glisten,beauty-hygiene,skin-care,face-care,402859,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",300 ml,1
2023-10-27,Bangalore,Glow Glisten,beauty-hygiene,skin-care,face-care,402425,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",20 g,1
2023-08-20,Pune,Korean Essence,beauty-hygiene,skin-care,face-care,402240,Vitamin C Sleeping Mask,50 ml,2
2023-09-26,Gurgaon,Glow Glisten,beauty-hygiene,skin-care,face-care,402709,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",50 ml,0
2024-04-09,Gurgaon,Glow Glisten,beauty-hygiene,skin-care,eye-care,402859,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 ml,0
2023-12-22,Chennai Rural,Glow Glisten,beauty-hygiene,skin-care,face-care,402439,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,1
2023-09-17,Lucknow-Kanpur,Glow Glisten,beauty-hygiene,skin-care,face-care,402495,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",20 g,3
2024-04-10,Gurgaon,Pure Care,beauty-hygiene,skin-care,face-care,402135,Peach Milk Moisturizer ,20 g,4
2024-04-19,Pune,Glow Glisten,beauty-hygiene,skin-care,face-care,402154,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 pcs,1
2023-11-21,Mysore,Glow Glisten,beauty-hygiene,skin-care,face-care,402928,"Vitamin B5, Oil-Free Moisturizer With Zinc",300 ml,1
2024-05-23,Gurgaon,Glow Glisten,beauty-hygiene,skin-care,face-care,402196,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,1
2024-05-22,Bangalore,Glow Glisten,beauty-hygiene,makeup,lips,402279,"Vitamin B5, Oil-Free Moisturizer With Zinc",5 g,2
2023-10-15,Bangalore,Pure Care,beauty-hygiene,skin-care,face-care,402196,Pure Care Double Cleanse,300 ml,1
2024-04-07,Gurgaon,Glow Glisten,beauty-hygiene,skin-care,face-care,401722,"Vitamin B5, Oil-Free Moisturizer With Zinc",45 ml,1
2023-11-01,Lucknow-Kanpur,Glow Glisten,beauty-hygiene,skin-care,face-care,402154,"Vitamin B5, Oil-Free Moisturizer With Zinc",100 ml,1
2024-02-23,Ahmedabad-Gandhinagar,Glow Glisten,beauty-hygiene,skin-care,face-care,402347,"Vitamin B5, Oil-Free Moisturizer With Zinc",100 ml,1
2023-09-18,Hyderabad,Glow Glisten,beauty-hygiene,skin-care,face-care,402709,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",150 ml,2
2023-09-10,Chennai,Glow Glisten,beauty-hygiene,skin-care,face-care,402558,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",300 ml,1
2023-10-20,Agra,Pure Care,beauty-hygiene,skin-care,face-care,402781,Pure Care Double Cleanse,100 ml,1
2023-09-27,Mumbai,Glow Glisten,beauty-hygiene,skin-care,face-care,401851,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,3
2024-01-31,Chandigarh Tricity,Glow Glisten,beauty-hygiene,skin-care,face-care,402554,"Vitamin B5, Oil-Free Moisturizer With Zinc",50 ml,1
2024-02-05,Bangalore,Glow Glisten,beauty-hygiene,skin-care,face-care,401942,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,5
2024-04-20,Hyderabad,Pure Care,beauty-hygiene,skin-care,face-care,402067,Pure Care Double Cleanse,50 ml,1
2024-01-16,Kochi,Glow Glisten,beauty-hygiene,skin-care,face-care,402411,"Vitamin B5, Oil-Free Moisturizer With Zinc",150 ml,1
2023-12-09,Vijayawada-Guntur,Pure Care,beauty-hygiene,skin-care,face-care,402837,Pure Care Double Cleanse,20 g,1
2023-07-11,Noida-Ghaziabad,Glow Glisten,beauty-hygiene,makeup,lips,402687,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",5 g,1
2024-05-26,Kolkata,Glow Glisten,beauty-hygiene,skin-care,face-care,401566,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",50 ml,1
2023-09-16,Mumbai,Glow Glisten,beauty-hygiene,skin-care,eye-care,402683,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",50 ml,1
2023-07-05,Hyderabad,Pure Care,beauty-hygiene,makeup,lips,401954,Pure Care Double Cleanse,5 g,2
2023-12-22,Mumbai,Glow Glisten,beauty-hygiene,skin-care,face-care,402240,"Vitamin B5, Oil-Free Moisturizer With Zinc",150 ml,1
2023-09-23,Noida-Ghaziabad,Pure Care,beauty-hygiene,skin-care,face-care,401552,Pure Care Double Cleanse,150 ml,2
2023-11-07,Mumbai,Glow Glisten,beauty-hygiene,skin-care,face-care,402566,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",20 g,7
2023-10-21,Bangalore,Glow Glisten,beauty-hygiene,skin-care,face-care,401462,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,2
2023-10-26,Bangalore,Pure Care,beauty-hygiene,skin-care,face-care,402837,Peach Milk Moisturizer ,50 ml,2
2023-12-23,Ahmedabad-Gandhinagar,Glow Glisten,beauty-hygiene,skin-care,face-care,401552,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",20 g,1
2023-09-02,Mumbai,Glow Glisten,beauty-hygiene,skin-care,face-care,402923,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",50 ml,1
2024-04-04,Gurgaon,Pure Care,beauty-hygiene,skin-care,lip-care,401552,Peach Milk Moisturizer ,3.5 g,1
2023-09-02,Gurgaon,Pure Care,beauty-hygiene,skin-care,face-care,402554,Peach Milk Moisturizer ,20 g,12
2023-07-08,Bangalore,Glow Glisten,beauty-hygiene,skin-care,face-care,402073,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",45 ml,1
2023-12-30,Bangalore,Glow Glisten,beauty-hygiene,skin-care,face-care,401552,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",20 g,2
2024-02-12,Visakhapatnam,Pure Care,beauty-hygiene,skin-care,face-care,401851,Pure Care Double Cleanse,20 g,1
2024-01-14,Gurgaon,Pure Care,beauty-hygiene,skin-care,face-care,402928,Pure Care Double Cleanse,20 g,11
2023-07-10,Gurgaon,Glow Glisten,beauty-hygiene,makeup,lips,402154,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",5 g,2
2023-10-15,Kolkata,Glow Glisten,beauty-hygiene,skin-care,face-care,402347,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,6
2024-02-23,Mumbai,Glow Glisten,beauty-hygiene,skin-care,face-care,402097,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,3
2024-05-02,Hyderabad,Glow Glisten,beauty-hygiene,skin-care,face-care,402425,"Vitamin B5, Oil-Free Moisturizer With Zinc",3 pcs,2
2024-03-04,Visakhapatnam,Glow Glisten,beauty-hygiene,skin-care,face-care,401669,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",150 ml,1
2024-03-23,Bangalore,Glow Glisten,beauty-hygiene,skin-care,face-care,402834,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",160 ml,1
2024-05-21,Ahmedabad-Gandhinagar,Glow Glisten,beauty-hygiene,skin-care,face-care,402834,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,1
2024-05-29,Guwahati,Pure Care,beauty-hygiene,skin-care,face-care,402073,Pure Care Double Cleanse,20 g,2
2024-01-12,Hyderabad,Glow Glisten,beauty-hygiene,skin-care,face-care,402566,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",20 g,15
2023-10-02,Bangalore,Glow Glisten,beauty-hygiene,skin-care,face-care,402154,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,5
2023-09-04,Gurgaon,Glow Glisten,beauty-hygiene,skin-care,face-care,402240,"Vitamin B5, Oil-Free Moisturizer With Zinc",50 ml,0
2023-12-31,Gurgaon,Glow Glisten,beauty-hygiene,skin-care,face-care,401994,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",50 ml,4
2024-04-30,Bangalore,Glow Glisten,beauty-hygiene,skin-care,face-care,401669,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,3
2024-04-08,Noida-Ghaziabad,Glow Glisten,beauty-hygiene,skin-care,face-care,401752,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",20 g,1
2023-09-05,Gurgaon,Glow Glisten,beauty-hygiene,skin-care,face-care,402067,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,2
2024-05-27,Gurgaon,Glow Glisten,beauty-hygiene,skin-care,face-care,402872,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,1
2023-10-29,Visakhapatnam,Glow Glisten,beauty-hygiene,skin-care,face-care,401552,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,2
2023-12-05,Kochi,Pure Care,beauty-hygiene,skin-care,face-care,402554,Pure Care Double Cleanse,20 g,2
2024-03-30,Gurgaon,Pure Care,beauty-hygiene,makeup,lips,402050,Peach Milk Moisturizer ,5 g,2
2023-07-03,Gurgaon,Glow Glisten,beauty-hygiene,skin-care,face-care,402709,"Vitamin B5, Oil-Free Moisturizer With Zinc",300 ml,2
2024-03-08,Gurgaon,Glow Glisten,beauty-hygiene,skin-care,face-care,402050,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",20 g,6
2024-03-30,Mumbai,Glow Glisten,beauty-hygiene,makeup,lips,402859,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",5 g,2
2023-08-29,Bangalore,Glow Glisten,beauty-hygiene,skin-care,face-care,402425,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",150 ml,0
2023-09-27,Bangalore,Glow Glisten,beauty-hygiene,skin-care,eye-care,402495,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 ml,1
2023-07-06,Noida-Ghaziabad,Glow Glisten,beauty-hygiene,skin-care,face-care,402439,"Vitamin B5, Oil-Free Moisturizer With Zinc",150 ml,1
2023-09-08,Bangalore,Glow Glisten,beauty-hygiene,skin-care,face-care,402683,"Vitamin B5, Oil-Free Moisturizer With Zinc",50 ml,1
2024-01-27,Hyderabad,Glow Glisten,beauty-hygiene,skin-care,face-care,401566,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",20 g,1
2023-07-14,Noida-Ghaziabad,Glow Glisten,beauty-hygiene,skin-care,face-care,402050,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,2
2023-09-12,Bhopal,Pure Care,beauty-hygiene,skin-care,face-care,401722,Peach Milk Moisturizer ,20 g,2
2023-07-12,Kolkata,Glow Glisten,beauty-hygiene,skin-care,face-care,402566,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,1
2023-10-15,Gurgaon,Glow Glisten,beauty-hygiene,skin-care,face-care,401474,"Vitamin B5, Oil-Free Moisturizer With Zinc",150 ml,1
2023-09-04,Hyderabad,Glow Glisten,beauty-hygiene,skin-care,face-care,402636,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,1
2024-04-06,Noida-Ghaziabad,Glow Glisten,beauty-hygiene,makeup,lips,401954,"Vitamin B5, Oil-Free Moisturizer With Zinc",5 g,1
2023-07-13,Gurgaon,Glow Glisten,beauty-hygiene,skin-care,face-care,402636,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",150 ml,1
2023-12-23,Bangalore,Pure Care,beauty-hygiene,skin-care,face-care,401722,Pure Care Double Cleanse,150 ml,1
2024-03-03,Noida-Ghaziabad,Glow Glisten,beauty-hygiene,skin-care,face-care,402773,"Vitamin B5, Oil-Free Moisturizer With Zinc",50 ml,2
2023-09-04,Mumbai,Glow Glisten,beauty-hygiene,skin-care,face-care,402781,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,5
2023-12-27,Mysore,Glow Glisten,beauty-hygiene,makeup,lips,402687,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",5 g,1
2023-12-10,Hyderabad,Pure Care,beauty-hygiene,skin-care,face-care,402425,Peach Milk Moisturizer ,20 g,0
2023-08-03,Hyderabad,Pure Care,beauty-hygiene,skin-care,face-care,402154,Peach Milk Moisturizer ,50 ml,1
2023-12-14,Bangalore,Glow Glisten,beauty-hygiene,skin-care,face-care,401942,"Vitamin B5, Oil-Free Moisturizer With Zinc",300 ml,3
2024-01-13,Bangalore,Glow Glisten,beauty-hygiene,skin-care,body-care,402101,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",40 ml,2
2024-04-04,Kolkata,Glow Glisten,beauty-hygiene,skin-care,face-care,401942, Advance Ultra Hydrating Lotion With Shea Butter & Niacinamide,20 g,3
2023-08-25,Gurgaon,Glow Glisten,beauty-hygiene,skin-care,face-care,401566,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",150 ml,1
2023-07-02,Noida-Ghaziabad,Glow Glisten,beauty-hygiene,skin-care,face-care,401954,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,2
2024-01-14,Pune,Glow Glisten,beauty-hygiene,skin-care,face-care,401566,"Vitamin B5, Oil-Free Moisturizer With Zinc",160 ml,1
2024-03-03,Mumbai,Glow Glisten,beauty-hygiene,skin-care,face-care,402067,"Vitamin B5, Oil-Free Moisturizer With Zinc",100 ml,1
2023-11-11,Pune,Pure Care,beauty-hygiene,skin-care,face-care,402439,Peach Milk Moisturizer ,20 g,1
2023-11-06,Bangalore,Glow Glisten,beauty-hygiene,skin-care,face-care,402067,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",150 ml,1
2023-10-31,Indore,Glow Glisten,beauty-hygiene,skin-care,face-care,401954,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,1
2023-08-25,Mumbai,Glow Glisten,beauty-hygiene,skin-care,face-care,402859,"Vitamin B5, Oil-Free Moisturizer With Zinc",140 ml,1
2023-10-11,Kolkata,Glow Glisten,beauty-hygiene,makeup,lips,402781,"Vitamin B5, Oil-Free Moisturizer With Zinc",5 g,1
2024-05-02,Noida-Ghaziabad,Pure Care,beauty-hygiene,skin-care,face-care,401669,Pure Care Double Cleanse,20 g,2
2024-01-28,Bangalore,Glow Glisten,beauty-hygiene,skin-care,face-care,401942,"Vitamin B5, Oil-Free Moisturizer With Zinc",3 pcs,2
2024-01-09,Bangalore,Glow Glisten,beauty-hygiene,skin-care,eye-care,402101,"Vitamin B5, Oil-Free Moisturizer With Zinc",50 ml,1
2024-03-31,Bangalore,Pure Care,beauty-hygiene,skin-care,face-care,401851,Pure Care Double Cleanse,100 ml,2
2024-05-28,Ahmedabad-Gandhinagar,Glow Glisten,beauty-hygiene,skin-care,face-care,401722,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,1
2023-07-22,Chennai,Glow Glisten,beauty-hygiene,skin-care,face-care,402709,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,2
2023-11-28,Bangalore,Glow Glisten,beauty-hygiene,skin-care,face-care,401669,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,4
2024-05-01,Noida-Ghaziabad,Glow Glisten,beauty-hygiene,skin-care,face-care,402135,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,2
2024-05-14,Indore,Glow Glisten,beauty-hygiene,skin-care,eye-care,401752,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 ml,1
2024-02-14,Bangalore,Glow Glisten,beauty-hygiene,makeup,lips,402837,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",5 g,2
2024-01-29,Bangalore,Glow Glisten,beauty-hygiene,skin-care,face-care,402279,"Vitamin B5, Oil-Free Moisturizer With Zinc",160 ml,0
2023-11-21,Gurgaon,Glow Glisten,beauty-hygiene,skin-care,face-care,401942,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",160 ml,10
2023-09-26,Noida-Ghaziabad,Glow Glisten,beauty-hygiene,skin-care,face-care,402135,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",150 ml,1
2023-09-29,Bangalore,Glow Glisten,beauty-hygiene,skin-care,face-care,402345,"Vitamin B5, Oil-Free Moisturizer With Zinc",150 ml,2
2024-05-15,Vadodara,Glow Glisten,beauty-hygiene,skin-care,face-care,402495,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",20 g,1
2023-07-13,Noida-Ghaziabad,Glow Glisten,beauty-hygiene,skin-care,face-care,402566,"Vitamin B5, Oil-Free Moisturizer With Zinc",50 ml,1
2024-05-08,Bangalore,Pure Care,beauty-hygiene,skin-care,face-care,402345,Pure Care Double Cleanse,145 ml,0
2023-09-01,Pune,Glow Glisten,beauty-hygiene,skin-care,face-care,402834,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,1
2024-05-23,Patna,Glow Glisten,beauty-hygiene,skin-care,face-care,402067,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,2
2024-02-10,Mysore,Glow Glisten,beauty-hygiene,skin-care,face-care,402067,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",20 g,2
2023-08-19,Mumbai,Glow Glisten,beauty-hygiene,skin-care,face-care,402154,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 pcs,2
2023-08-04,Gurgaon,Pure Care,beauty-hygiene,skin-care,face-care,402872,Pure Care Double Cleanse,150 ml,1
2023-11-18,Bangalore,Glow Glisten,beauty-hygiene,makeup,lips,401462,"Vitamin B5, Oil-Free Moisturizer With Zinc",5 g,1
2023-11-28,Noida-Ghaziabad,Glow Glisten,beauty-hygiene,skin-care,face-care,402097,"Vitamin B5, Oil-Free Moisturizer With Zinc",50 ml,1
2023-12-21,Pune,Glow Glisten,beauty-hygiene,skin-care,face-care,402837,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,1
2023-11-15,Bangalore,Glow Glisten,beauty-hygiene,skin-care,face-care,402050,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",80 ml,2
2024-02-24,Pune,Glow Glisten,beauty-hygiene,skin-care,face-care,401752,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",20 g,1
2024-04-16,Gurgaon,Glow Glisten,beauty-hygiene,skin-care,face-care,402709,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",50 ml,2
2023-12-09,Kolkata,Glow Glisten,beauty-hygiene,skin-care,face-care,402279,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",20 g,5
2023-10-09,Hyderabad,Glow Glisten,beauty-hygiene,skin-care,face-care,402135,"Vitamin B5, Oil-Free Moisturizer With Zinc",150 ml,1
2024-02-05,Gurgaon,Glow Glisten,beauty-hygiene,skin-care,face-care,402411,"Vitamin B5, Oil-Free Moisturizer With Zinc",22 ml,0
2023-07-04,Gurgaon,Glow Glisten,beauty-hygiene,skin-care,face-care,402067, Advance Ultra Hydrating Lotion With Shea Butter & Niacinamide,200 ml,1
2024-02-15,Patna,Glow Glisten,beauty-hygiene,skin-care,face-care,401474,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,4
2024-02-10,Hyderabad,Glow Glisten,beauty-hygiene,makeup,lips,401851,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",5 g,3
2023-08-30,Hyderabad,Pure Care,beauty-hygiene,skin-care,face-care,402923,Pure Care Double Cleanse,150 ml,1
2023-12-30,Pune,Pure Care,beauty-hygiene,skin-care,face-care,401474,Peach Milk Moisturizer ,20 g,7
2023-09-27,Mysore,Glow Glisten,beauty-hygiene,makeup,lips,401752,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",5 g,1
2023-11-08,Pune,Glow Glisten,beauty-hygiene,makeup,lips,402135,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",5 g,1
2024-03-10,Hyderabad,Glow Glisten,beauty-hygiene,skin-care,face-care,402293,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,3
2024-01-15,Vijayawada-Guntur,Pure Care,beauty-hygiene,skin-care,face-care,402196,Pure Care Double Cleanse,20 g,2
2023-10-13,Lucknow-Kanpur,Glow Glisten,beauty-hygiene,skin-care,face-care,402834,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,2
2024-03-04,Gurgaon,Glow Glisten,beauty-hygiene,skin-care,face-care,401994,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",50 ml,2
2024-04-17,Gurgaon,Glow Glisten,beauty-hygiene,skin-care,face-care,402941,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",40 ml,0
2024-02-25,Bangalore,Pure Care,beauty-hygiene,skin-care,face-care,402097,Pure Care Double Cleanse,20 g,24
2023-08-03,Kolkata,Glow Glisten,beauty-hygiene,skin-care,face-care,402439,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,1
2024-02-26,Hyderabad,Glow Glisten,beauty-hygiene,skin-care,face-care,402941,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,1
2024-04-27,Mumbai,Pure Care,beauty-hygiene,makeup,lips,402073,Pure Care Double Cleanse,5 g,1
2024-02-21,Bhopal,Glow Glisten,beauty-hygiene,skin-care,face-care,402050,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,2
2023-08-08,Mumbai,Glow Glisten,beauty-hygiene,skin-care,face-care,402050,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",160 ml,4
2023-12-19,Bangalore,Glow Glisten,beauty-hygiene,skin-care,face-care,402928,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",13 g,1
2023-10-28,Mumbai,Pure Care,beauty-hygiene,skin-care,face-care,402566,Pure Care Double Cleanse,20 g,2
2023-09-05,Noida-Ghaziabad,Pure Care,beauty-hygiene,skin-care,face-care,402135,Pure Care Double Cleanse,20 g,1
2023-07-31,Mysore,Pure Care,beauty-hygiene,makeup,lips,402834,Pure Care Double Cleanse,5 g,1
2024-05-14,Nagpur,Glow Glisten,beauty-hygiene,skin-care,face-care,402923,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,1
2023-12-25,Ahmedabad-Gandhinagar,Glow Glisten,beauty-hygiene,skin-care,face-care,402558,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,1
2024-01-30,Gurgaon,Glow Glisten,beauty-hygiene,makeup,lips,402941,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",5 g,6
2023-10-29,Mumbai,Glow Glisten,beauty-hygiene,skin-care,face-care,401752,"Vitamin B5, Oil-Free Moisturizer With Zinc",13 g,1
2024-02-06,Mumbai,Glow Glisten,beauty-hygiene,skin-care,face-care,402687,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,2
2024-01-08,Visakhapatnam,Glow Glisten,beauty-hygiene,skin-care,face-care,402687,"Vitamin B5, Oil-Free Moisturizer With Zinc",20 g,3
2024-03-06,Hyderabad,Pure Care,beauty-hygiene,skin-care,face-care,402345,Pure Care Double Cleanse,20 g,2
2023-10-02,Kochi,Glow Glisten,beauty-hygiene,skin-care,face-care,402067,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",20 g,2
2024-04-18,Lucknow-Kanpur,Glow Glisten,beauty-hygiene,skin-care,face-care,402279,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",20 g,3
2023-11-28,Gurgaon,Glow Glisten,beauty-hygiene,skin-care,face-care,402279,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",20 g,1
2023-12-17,Guwahati,Pure Care,beauty-hygiene,skin-care,face-care,402566,Pure Care Double Cleanse,20 g,1
2023-11-17,Hyderabad,Pure Care,beauty-hygiene,skin-care,face-care,402687,Pure Care Double Cleanse,300 ml,1
2024-02-02,Mysore,Glow Glisten,beauty-hygiene,skin-care,face-care,401752,"Vitamin B5, Oil-Free Moisturizer With Zinc",300 ml,1
2023-07-23,Noida-Ghaziabad,Glow Glisten,beauty-hygiene,skin-care,face-care,401552,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",40 ml,1
2023-07-31,Gurgaon,Glow Glisten,beauty-hygiene,skin-care,face-care,402859,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",20 g,2
2023-09-06,Kolkata,Pure Care,beauty-hygiene,skin-care,face-care,402636,Pure Care Double Cleanse,100 ml,1
2024-04-01,Pune,Pure Care,beauty-hygiene,skin-care,face-care,402439,Peach Milk Moisturizer ,150 ml,1
2024-02-02,Pune,Glow Glisten,beauty-hygiene,skin-care,face-care,402554,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",20 pcs,1
2024-04-11,Gurgaon,Glow Glisten,beauty-hygiene,skin-care,face-care,402279,"Face Moisturizer With Niacinamide, Hyaluronic Acid,Vitamin E & B5",50 ml,1
